,smallcell1 vs. smallcell1,smallcell1 vs. smallcell2,smallcell2 vs. smallcell1,smallcell2 vs. smallcell2
266,0.0015884404967685542,2.1876750059170504,2.1876750059170504,7.231462440573918e-18
267,0.0014045344955755795,2.185771290216681,2.185771290216681,6.602622874650415e-17
268,0.0012313041972533657,2.183960340083965,2.183960340083965,0.0
269,0.0010695035230737903,2.182296717480934,2.182296717480934,3.2216306465676934e-17
270,0.0009197725443910258,2.180839871522751,2.180839871522751,2.4020209281459764e-18
271,0.0007834704673315627,2.179671574921797,2.1796715749217968,1.1834421263768117e-16
272,0.0006601550846246791,2.1788353765438684,2.1788353765438684,0.0
273,0.0005498061095635349,2.178373144301974,2.178373144301974,2.540894382998695e-17
274,0.00045228356971519304,2.178314534502718,2.178314534502718,1.3318025404776935e-17
275,0.00036755381302792337,2.1786821804925314,2.178682180492531,1.3431110740095361e-16
276,0.0002951926925200916,2.179470981199769,2.179470981199769,3.6761977292447996e-17
277,0.0002338509326132855,2.1806257626111667,2.1806257626111667,9.99633185417025e-18
278,0.00018262088519127692,2.182088007515853,2.182088007515853,8.298672345355435e-17
279,0.0001404995782474654,2.1837789258460045,2.1837789258460045,3.74161883255828e-17
280,0.00010683369795556571,2.1856020476057507,2.1856020476057507,1.1495940725958446e-16
281,8.00640922699963e-05,2.1874312898429866,2.1874312898429866,2.222980695738574e-17
282,5.906718256674041e-05,2.189149995227717,2.189149995227717,3.318658520822383e-17
283,4.287624852615278e-05,2.19064533809711,2.19064533809711,1.8822330691832663e-16
284,3.06750922886945e-05,2.191804499298853,2.191804499298853,7.991446187445266e-17
285,2.1694305635576976e-05,2.1925216925690623,2.1925216925690627,2.3025179162362898e-17
286,1.509042629378926e-05,2.1927548722973054,2.1927548722973054,2.7173151891306398e-17
287,1.0319533685143464e-05,2.1924733259074674,2.1924733259074674,6.926353308971737e-18
288,6.9348970869477326e-06,2.19167596721017,2.1916759672101707,1.94473604144553e-17
289,4.616688824528532e-06,2.190369814385432,2.190369814385432,9.977674950866116e-17
290,3.0276609665418736e-06,2.188642358634721,2.1886423586347212,0.0
291,1.9504407425901996e-06,2.1865906931150145,2.1865906931150145,2.1769879923332606e-17
292,1.2337294077401096e-06,2.184322445871726,2.184322445871726,4.038212718399829e-17
293,7.687113935897758e-07,2.1819582109333173,2.1819582109333173,5.903167124836669e-17
294,4.755019458866379e-07,2.179636549344573,2.179636549344573,2.0632216374351547e-17
295,2.886121478092334e-07,2.1774786615396304,2.1774786615396304,2.3330141047782302e-17
296,1.718201629778571e-07,2.175586657890129,2.175586657890129,4.225143511918531e-17
297,1.0029536430749253e-07,2.174041302753915,2.174041302753915,6.171987004763386e-17
298,5.821162872308714e-08,2.1729181356695353,2.1729181356695353,1.8413077910749495e-16
299,3.330381471513056e-08,2.172223458465232,2.172223458465232,2.3738470483925674e-17
300,1.866570370479619e-08,2.171929455469134,2.171929455469134,2.8308369784856334e-17
301,1.0246421480999196e-08,2.1719865605425563,2.171986560542556,9.180655383861914e-17
302,5.533438899526097e-09,2.172320639490787,2.172320639490787,5.228348071640073e-18
303,2.988335789672466e-09,2.1728311780717657,2.1728311780717657,4.6082733758430725e-17
304,1.5787273820008338e-09,2.1733911601591753,2.1733911601591753,0.0
305,8.158725388454566e-10,2.1738889953982663,2.1738889953982663,4.3061158561576645e-17
306,4.1245700776100304e-10,2.174220530087422,2.174220530087422,0.0
307,2.0826324189358e-10,2.1742817855074943,2.1742817855074943,3.9359386757753945e-17
308,1.0389932356999691e-10,2.174009012578432,2.1740090125784315,0.0
309,5.061542789973132e-11,2.173376924216638,2.173376924216638,0.0
310,2.4083448075792827e-11,2.172382419094569,2.172382419094569,4.90737899513487e-18
311,1.1244219912749305e-11,2.1710486974839487,2.1710486974839487,9.929484650295238e-17
312,5.3070165362794855e-12,2.169420487537287,2.169420487537287,2.44367905371506e-17
313,2.439601536923653e-12,2.1675926943079,2.1675926943079,5.545696523382988e-18
314,1.0929704829071328e-12,2.16565176691126,2.16565176691126,1.6384613348241922e-16
315,4.774184886720112e-13,2.1636884925994684,2.1636884925994684,9.171980179128077e-17
316,2.0925993539064799e-13,2.161799246960064,2.1617992469600638,0.0
317,9.090889950098442e-14,2.1600671088195407,2.160067108819541,3.922702116507325e-17
318,3.8296289902204816e-14,2.1585458196927907,2.1585458196927902,6.715189612393004e-17
319,1.5716349663870927e-14,2.15727290243649,2.1572729024364894,1.883827211046688e-16
320,6.317571991584402e-15,2.1562654210050978,2.156265421005098,1.01471965373909e-16
321,2.5533032807991335e-15,2.155533144399656,2.1555331443996555,1.6615441429947598e-17
322,1.049561162245547e-15,2.1550259259067674,2.155025925906767,1.6051605512382712e-18
323,3.5053674604106434e-16,2.1546979271102,2.1546979271102,8.239825155928729e-17
324,1.540366845561396e-16,2.154490882421447,2.154490882421447,0.0
325,0.0,2.154336771571691,2.154336771571691,4.590852095573299e-17
326,0.0,2.1541545974476897,2.15415459744769,6.991729542564107e-17
327,0.0,2.153869877959736,2.1538698779597363,0.0
328,5.429261597506134e-18,2.153413085052903,2.1534130850529025,0.0
329,0.0,2.152720452615316,2.1527204526153163,0.0
330,0.0,2.151715280081795,2.151715280081795,0.0
331,0.0,2.150372134584339,2.150372134584339,5.951325292336688e-17
332,0.0,2.148666041444723,2.148666041444723,3.5192912337543394e-17
333,5.2674853943913254e-17,2.146588473285852,2.146588473285852,2.3826781843738127e-17
334,8.225881821144552e-17,2.144142020616706,2.1441420206167066,4.9611601982095425e-17
335,0.0,2.141364316047708,2.141364316047708,0.0
336,0.0,2.1383264391185586,2.1383264391185586,0.0
337,0.0,2.1351095620425418,2.1351095620425418,0.0
338,6.104942767778015e-19,2.131815616124547,2.131815616124547,3.0762441874511415e-17
339,6.581315591579055e-18,2.128584488835248,2.128584488835248,2.3815776842941445e-17
340,0.0,2.1255555573305895,2.1255555573305895,0.0
341,0.0,2.122872082105939,2.122872082105939,1.954100367356291e-17
342,0.0,2.120679132912211,2.120679132912211,0.0
343,3.1683225346078206e-17,2.1191374684715747,2.119137468471575,0.0
344,0.0,2.118394564950029,2.1183945649500293,0.0
345,0.0,2.118517395295464,2.118517395295464,0.0
346,0.0,2.1195748579980247,2.1195748579980247,0.0
347,1.2222612511516126e-18,2.121603810869017,2.121603810869017,0.0
348,6.963838826320447e-18,2.1246560746933816,2.124656074693382,0.0
349,0.0,2.1286429113997687,2.1286429113997687,0.0
350,0.0,2.1334813637332144,2.133481363733215,4.743931591965442e-17
351,0.0,2.1390701815204167,2.139070181520417,0.0
352,7.309939376767388e-17,2.14529139960808,2.1452913996080802,3.306555553179921e-17
353,0.0,2.151992622283745,2.151992622283745,1.0462474538831982e-17
354,0.0,2.1589966728930614,2.158996672893062,8.925399349861436e-17
355,2.1944570459558142e-17,2.1661447619173972,2.1661447619173972,9.926339682900083e-18
356,7.906099041116428e-18,2.1732782337934826,2.1732782337934826,0.0
357,2.903406474806828e-17,2.1802136148872773,2.180213614887278,0.0
358,0.0,2.186807046550526,2.1868070465505265,0.0
359,0.0,2.1929319862319643,2.1929319862319647,7.182503819409259e-17
