,type_ off  vs. type_ off ,type_ off  vs. type_ on ,type_ on  vs. type_ off ,type_ on  vs. type_ on 
361,0.8898327944162902,0.9797889991870038,0.9797889991870038,1.1712992697653135
362,0.8840766178859535,0.9823025013295152,0.9823025013295155,1.1725613752095245
363,0.8789350485015449,0.9846113939420581,0.9846113939420581,1.17355137928277
364,0.8744334913039513,0.9867142566132762,0.9867142566132762,1.1742428774981843
365,0.8705544111567,0.9886226878525948,0.9886226878525948,1.1746312250588313
366,0.8673137096265847,0.9903382413630818,0.9903382413630818,1.1746946334735369
367,0.8646844553598424,0.9918746287931743,0.9918746287931743,1.1744348039571326
368,0.862673083313131,0.9932362234776019,0.9932362234776019,1.1738348539927768
369,0.8612445894320252,0.994438369343856,0.994438369343856,1.1729023315394047
370,0.8603963592295394,0.995488062555488,0.995488062555488,1.1716252001231515
371,0.8600869330540134,0.9964017868992627,0.9964017868992627,1.1700160395862826
372,0.8603053952250831,0.9971889349897806,0.9971889349897806,1.1680672792875952
373,0.8610056443585583,0.997866641912336,0.997866641912336,1.1657954795836236
374,0.862169485578029,0.9984464482805068,0.9984464482805068,1.1631968855183539
375,0.8637480889294871,0.998945665587392,0.998945665587392,1.1602908419882227
376,0.8657172135972503,0.9993777146153303,0.9993777146153303,1.1570765563015315
377,0.8680272196142763,0.9997596273463029,0.9997596273463029,1.1535749148020575
378,0.8706491993352612,1.0001064164986808,1.0001064164986808,1.1497871084305868
379,0.8735345397015184,1.0004343998923282,1.0004343998923282,1.1457343707555927
380,0.8766511247473914,1.0007598702601497,1.0007598702601497,1.141418856655722
381,0.8799530461761593,1.0010980187810075,1.0010980187810075,1.136861089427137
382,0.8834064519123117,1.0014660786468736,1.0014660786468736,1.1320632118208576
383,0.8869695916607607,1.0018777251036846,1.0018777251036846,1.1270441899215966
384,0.8906083000711339,1.0023507615825074,1.0023507615825074,1.121805301597782
385,0.894286161687636,1.0028969836637718,1.0028969836637718,1.116363374293553
386,0.8979700128157382,1.0035343634390659,1.003534363439066,1.110718160924825
387,0.9016296366251229,1.0042724832872334,1.0042724832872334,1.1048840668930355
388,0.9052340260221892,1.005129053844398,1.005129053844398,1.0988589071023087
389,0.9087596928275088,1.006111148368823,1.006111148368823,1.0926546875713417
390,0.9121787376508086,1.0072357645771086,1.0072357645771086,1.0862671545229245
391,0.9154745926438508,1.008507218601663,1.0085072186016633,1.0797062264544368
392,0.9186231793425915,1.0099413344195973,1.0099413344195973,1.0729657462728912
393,0.9216147147084541,1.0115394837470786,1.0115394837470786,1.0660541055219324
394,0.9244293937314036,1.013315863353877,1.013315863353877,1.0589636956676556
395,0.9270637814359522,1.0152687884001397,1.01526878840014,1.0517021293544526
396,0.9295025277065551,1.0174104030493547,1.0174104030493547,1.0442610524233737
397,0.9317478471631572,1.0197359436097597,1.0197359436097597,1.036648156698632
398,0.9337887579267948,1.0222551276475422,1.0222551276475422,1.0288552484180062
399,0.9356322153652599,1.0249601932846093,1.0249601932846093,1.0208909788923755
400,0.9372712680308805,1.0278581328253646,1.0278581328253646,1.01274834980778
401,0.9387165538613923,1.0309383792283073,1.0309383792283073,1.0044377834559965
402,0.9399645937790176,1.0342049981423427,1.0342049981423427,0.9959545579615382
403,0.9410285688524662,1.0376449262125582,1.0376449262125582,0.9873115228612166
404,0.9419077379859759,1.0412592154973357,1.0412592154973357,0.9785072716788088
405,0.9426166763974481,1.0450327266384016,1.0450327266384016,0.9695575084598944
406,0.9431565252045426,1.0489635354503914,1.0489635354503914,0.9604650541773211
407,0.9435421665370403,1.0530349449203136,1.0530349449203136,0.9512486118801535
408,0.9437757093012114,1.0572422167277877,1.0572422167277877,0.941915941349397
409,0.9438713832669944,1.0615676899521451,1.0615676899521451,0.9324885783259667
410,0.9438313582373272,1.066004089212882,1.066004089212882,0.9229796764023371
411,0.9436684366581812,1.07053342807918,1.07053342807918,0.9134131277761834
412,0.9433840145340222,1.0751462664581763,1.0751462664581763,0.9038076459204463
413,0.9429889183696839,1.0798249389872272,1.0798249389872272,0.8941887231253923
414,0.9424830659576743,1.0845582806145861,1.0845582806145864,0.8845805025360154
415,0.9418750099412335,1.0893295630159212,1.0893295630159212,0.8750090953474736
416,0.941162662851074,1.0941263701402835,1.0941263701402835,0.8655036647936472
417,0.9403522611227705,1.0989334588898843,1.098933458889884,0.8560898093728944
418,0.9394393952352691,1.1037376353601953,1.1037376353601953,0.8468010607264864
419,0.9384281842041856,1.1085255903818916,1.1085255903818916,0.8376613076743855
420,0.9373118070701448,1.1132837913025313,1.1132837913025313,0.8287076081664515
421,0.936092673676124,1.1180011890312973,1.1180011890312973,0.8199609653969686
422,0.934761691134076,1.1226642889678422,1.1226642889678422,0.8114609902569624
423,0.9333201325773954,1.1272644932962224,1.1272644932962224,0.8032247245858325
424,0.9317569889438096,1.1317886389562568,1.1317886389562568,0.7952932874966631
425,0.9300730791531936,1.1362306345681321,1.1362306345681321,0.7876788491312076
426,0.928256025594967,1.1405778462675096,1.1405778462675096,0.7804229759882427
427,0.926306927259808,1.144826617802507,1.144826617802507,0.7735322685027527
428,0.9242127441595636,1.1489649424639032,1.1489649424639032,0.7670477105790818
429,0.921975583582628,1.1529914198179758,1.1529914198179758,0.7609698745802475
430,0.9195825682133002,1.1568946726751062,1.156894672675106,0.7553381998606784
431,0.9170374819393086,1.1606752940515244,1.1606752940515244,0.7501470207404777
432,0.9143285101834441,1.1643224538517598,1.1643224538517598,0.7454333656923346
433,0.911461674414937,1.1678384218409534,1.1678384218409534,0.7411853625122217
434,0.9084271513968576,1.1712127637748464,1.1712127637748464,0.7374368775868158
435,0.9052336143995717,1.174449085037732,1.174449085037732,0.7341700865322462
436,0.9018741407188148,1.1775371467447033,1.1775371467447033,0.7314150710298251
437,0.8983602921156926,1.1804815531475392,1.1804815531475392,0.7291485053231961
438,0.8946888878007756,1.183272032678027,1.183272032678027,0.7273962017529364
439,0.8908744154330784,1.1859138819544377,1.1859138819544377,0.7261299499627296
440,0.8869181620645683,1.1883965636407738,1.1883965636407738,0.7253709530775325
441,0.8828373669528466,1.1907258120154676,1.1907258120154676,0.725086866885278
442,0.8786383502853103,1.1928906079681343,1.1928906079681343,0.7252940949330083
443,0.8743407143539461,1.1948969367285334,1.1948969367285334,0.7259570119375172
444,0.8699561768108903,1.1967331190723802,1.1967331190723802,0.7270871834480422
445,0.8655061082916089,1.1984052826238756,1.1984052826238756,0.7286466266257638
446,0.8610077547839091,1.1999009653023671,1.1999009653023671,0.7306421816111972
447,0.8564834742645427,1.2012264103756047,1.2012264103756047,0.733034471404909
448,0.8519559171442694,1.2023683199172597,1.2023683199172597,0.7358258685789391
449,0.8474474937089573,1.2033331048515197,1.2033331048515197,0.7389765743614866
450,0.8429858731095187,1.2041066575190504,1.2041066575190504,0.7424848848142016
451,0.8385924737494374,1.204695677653826,1.204695677653826,0.7463115294622342
452,0.834299345799759,1.2050853567945123,1.2050853567945123,0.7504512328405019
453,0.8301258188574605,1.2052828580887345,1.2052828580887345,0.7548661488736014
454,0.82610746176224,1.2052728616490052,1.2052728616490052,0.7595480228068825
455,0.8222604310723519,1.2050632013322369,1.2050632013322369,0.7644612439342297
456,0.8186227714336998,1.2046383072404248,1.2046383072404248,0.7695952246359778
457,0.8152064650577108,1.2040068996150592,1.2040068996150592,0.774917286324303
458,0.812050866804612,1.203153478227336,1.203153478227336,0.7804151717842952
459,0.8091629356208324,1.2020878478718813,1.2020878478718813,0.7860596922659885
460,0.8065821147654068,1.2007949380369318,1.2007949380369318,0.7918375624883859
461,0.8043097057469265,1.199285793554565,1.199285793554565,0.7977234841404784
462,0.8023840312055287,1.1975461537409242,1.1975461537409242,0.8037037273492309
463,0.8008003648051715,1.1955883941319019,1.1955883941319019,0.8097571185454101
464,0.7995947773096438,1.193399443275315,1.193399443275315,0.8158699780774871
465,0.7987564384646301,1.1909930162544675,1.1909930162544675,0.8220253262976712
466,0.79831816863239,1.1883575902066177,1.1883575902066177,0.8282099178274728
467,0.7982632608573904,1.1855081364553228,1.1855081364553228,0.8344108828533379
468,0.798620459887176,1.1824350037088358,1.1824350037088358,0.8406156716692156
469,0.7993676992534074,1.179154241224238,1.179154241224238,0.8468153085249082
470,0.8005290200711735,1.1756583436231238,1.1756583436231238,0.8529980768475328
471,0.8020777698170332,1.1719641693937735,1.1719641693937735,0.8591585766658464
472,0.8040328622757398,1.1680665770286671,1.1680665770286671,0.8652859464823691
473,0.8063640385826918,1.1639828864072317,1.1639828864072317,0.8713779750624857
474,0.8090848580841808,1.1597104781095473,1.1597104781095473,0.8774245786013343
475,0.8121625807394293,1.1552667229430147,1.1552667229430147,0.8834263137503823
476,0.8156053616431185,1.1506516225061747,1.1506516225061747,0.8893737190869896
477,0.8193791846691734,1.1458821454695391,1.1458821454695391,0.8952696973605321
478,0.8234869012367148,1.140960957512943,1.140960957512943,0.9011052001354601
479,0.8278944396725424,1.1359041511882182,1.1359041511882182,0.9068850816075171
480,0.8325995680965408,1.1307170489003304,1.1307170489003304,0.9126004665879162
481,0.8375693366363169,1.1254143938176717,1.1254143938176717,0.9182578146133107
482,0.8427967393909296,1.120004113911697,1.120004113911697,0.9238481752397629
483,0.8482510330837829,1.114499150572656,1.114499150572656,0.9293793296279987
484,0.8539208072820342,1.1089099494603536,1.1089099494603536,0.934842012835223
485,0.859778479427297,1.1032472362657217,1.1032472362657217,0.9402451126125868
486,0.8658086393447365,1.0975238567854684,1.0975238567854684,0.945578833245687
487,0.8719876623953015,1.0917479599201447,1.0917479599201447,0.9508530222460844
488,0.8782965583500038,1.0859346510701084,1.0859346510701084,0.9560571690762121
489,0.8847162859480469,1.0800892048313362,1.0800892048313362,0.9612019964235291
490,0.891224693659858,1.0742288288560855,1.0742288288560855,0.9662761321837443
491,0.89780777273843,1.0683556965466396,1.0683556965466396,0.9712911420135562
492,0.9044406165396225,1.062488949193219,1.062488949193219,0.9762346843307829
493,0.9111145256807567,1.0566275062110446,1.0566275062110446,0.981119175773678
494,0.9178022239844955,1.050792267573564,1.050792267573564,0.9859312349246253
495,0.9245004368607267,1.0449788201787487,1.0449788201787487,0.9906841646759362
496,0.9311798784592398,1.0392096456671824,1.0392096456671822,0.9953635076871877
497,0.9378426688901413,1.0334769913999469,1.0334769913999469,0.9999835031239743
498,0.9444578439282887,1.0278047452439305,1.0278047452439305,1.00452861136843
499,0.9510327620530795,1.0221818743002196,1.0221818743002196,1.0090140614929972
500,0.9575350822708025,1.016633501792874,1.016633501792874,1.0134232498361924
501,0.9639771400533724,1.0111454329689573,1.0111454329689573,1.017772443484252
502,0.9703254896725727,1.0057438624790684,1.0057438624790682,1.0220440123183125
503,0.9765970990192094,1.0004116026641783,1.0004116026641783,1.0262552971744021
504,0.9827576610905397,0.9951757643709215,0.9951757643709215,1.0303876934629512
505,0.9888283698964756,0.9900163770535981,0.9900163770535981,1.0344596346318407
506,0.9947742736326406,0.9849613224236042,0.9849613224236042,1.038451603584679
507,1.0006203446739705,0.9799880883007104,0.9799880883007104,1.04238312604996
508,1.00633117784939,0.9751251925266254,0.9751251925266254,1.0462338406025324
509,1.0119350531463909,0.9703478440349039,0.9703478440349039,1.050024345293506
510,1.017396280558981,0.9656850729319427,0.9656850729319427,1.0537335056994825
511,1.0227459701494273,0.9611100842806494,0.9611100842806493,1.0573829536837627
512,1.0279482948904417,0.9566523073862404,0.9566523073862404,1.0609508539223789
